,Track URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genres,danceability_energy_ratio,danceability_valence_ratio
679,spotify:track:4GS9kA0rQsF3iAtckBXh7R,0.698,0.696,6,-6.215,1,0.0352,0.0314,3.54e-05,0.124,0.878,83.991,270453,4,Alternative,0.48580799999999996,0.6128439999999999
680,spotify:track:4410U1LBFEbAXKdWpclkkD,0.672,0.444,7,-11.925,1,0.0456,0.471,0.000151,0.109,0.695,129.998,232600,4,Alternative,0.298368,0.46704
681,spotify:track:0gZuzrQU7pLpcZf7JYqXiJ,0.443,0.591,9,-8.449,0,0.0296,0.279,0.00329,0.387,0.575,90.655,221692,4,Alternative,0.26181299999999996,0.254725
682,spotify:track:59bKaOQLiq0Rbx207FG2MR,0.431,0.665,0,-6.266,0,0.0423,0.189,0.00198,0.204,0.688,126.972,175684,4,Alternative,0.286615,0.29652799999999996
683,spotify:track:3X70q6VNGZzpM9XaWfGVn0,0.611,0.402,11,-8.003,0,0.0278,0.528,0.0,0.118,0.464,90.023,144404,4,Alternative,0.245622,0.28350400000000003
684,spotify:track:2NEfVaMjt95EgNyFu8dKNY,0.516,0.569,2,-8.055,1,0.0276,0.155,0.321,0.47,0.608,146.95,201400,4,Alternative,0.293604,0.313728
685,spotify:track:1FioJSr9pr1dwUP0rk9CzP,0.628,0.88,2,-5.11,1,0.0347,0.0163,0.118,0.0907,0.577,169.489,85205,4,Alternative,0.55264,0.36235599999999996
686,spotify:track:4pY31Bh2ErqBXVEOaRUDxX,0.525,0.683,7,-4.43,1,0.0388,0.211,0.00374,0.347,0.437,144.866,233644,4,Alternative,0.35857500000000003,0.22942500000000002
687,spotify:track:4g2NlUx01aHSJRHfl8YgPI,0.73,0.567,11,-8.818,1,0.0375,0.538,0.24,0.0616,0.821,147.953,196103,4,Alternative,0.41390999999999994,0.5993299999999999
688,spotify:track:2speYVKixfQrSNhTsAP8xh,0.622,0.626,11,-6.505,1,0.0375,0.474,0.061,0.0984,0.247,84.788,139296,4,Alternative,0.389372,0.153634
689,spotify:track:5QrIzPcWxuCD6v5TPue6PX,0.479,0.89,7,-5.014,0,0.176,0.0855,0.0,0.0929,0.325,142.995,199120,4,Alternative,0.42630999999999997,0.155675
690,spotify:track:7505qe0xzCuDPaILCURnOC,0.6,0.863,8,-5.564,0,0.131,0.0203,0.000719,0.0864,0.744,159.951,227547,4,Alternative,0.5177999999999999,0.44639999999999996
691,spotify:track:7u2nN6yhi4SfFyMHLE032Q,0.646,0.798,4,-5.283,0,0.0767,0.000305,9.84e-05,0.0922,0.821,113.959,215601,4,Alternative,0.5155080000000001,0.530366
692,spotify:track:2hR3npB7rQOqRXS4yISzFs,0.804,0.722,0,-4.502,1,0.0526,0.0794,0.000757,0.346,0.92,124.997,128031,4,Alternative,0.580488,0.7396800000000001
693,spotify:track:6gJxzkUOyC30TxOkWw2LDH,0.581,0.88,8,-5.089,1,0.164,0.0313,0.000229,0.263,0.554,94.05,196993,4,Alternative,0.51128,0.321874
694,spotify:track:6NP8HBlNKQzsq8K9O5dK0f,0.421,0.645,0,-9.056,1,0.032,0.000164,0.326,0.369,0.106,144.838,162207,4,Alternative,0.271545,0.044626
695,spotify:track:7MTHpsxtKVJaBL6e9WXzqD,0.557,0.521,9,-7.706,0,0.0411,0.0203,0.0,0.184,0.207,147.573,181938,3,Alternative,0.29019700000000004,0.115299
696,spotify:track:4zx4H3Q0ASymmPgbfUmeRo,0.439,0.919,1,-4.561,0,0.0649,0.00389,0.437,0.12,0.55,132.301,202777,4,Alternative,0.403441,0.24145000000000003
697,spotify:track:18q5OmlDTbSm8w9J1i17dT,0.413,0.876,11,-4.577,1,0.057,0.000938,0.000104,0.387,0.341,164.08,214724,4,Alternative,0.361788,0.140833
698,spotify:track:1x0NfY1A4q8eKN3k4X8sfE,0.263,0.977,9,-2.913,1,0.0857,5.16e-06,0.0,0.148,0.305,149.982,219400,4,Alternative,0.256951,0.08021500000000001
699,spotify:track:1JFEKTa8wpllGurUiSI7Ox,0.578,0.739,4,-5.338,0,0.0716,0.00178,1e-06,0.667,0.765,155.989,168253,4,Alternative,0.42714199999999997,0.44216999999999995
