,Track URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genres,danceability_energy_ratio,danceability_valence_ratio
1460,,0.449173562,0.904964283,6,-5.094357201,0,0.041497343,0.048980872,8.72e-05,0.258035558,0.57381671,111.8338441,249728.0078,4,rock,0.40648603047788606,0.25774329556582104
1462,,0.429778187,0.90664999,4,-4.556839949,0,0.06027641,0.018094277,0.00459894,0.179035381,0.421354615,111.9106815,266091.614,4,rock,0.3896583889457681,0.18108902251878298
1463,,0.461844967,0.740833346,7,-6.570162486,0,0.037296354,0.005198058,0.002229156,0.188652908,0.63389971,105.818454,207344.6191,4,rock,0.34215015223586953,0.29276339064625956
1466,,0.480873291,0.657842207,3,-7.518476688,0,0.052890835,0.056171585,0.003591073,0.259085163,0.534388725,112.4172417,202577.2947,4,rock,0.3163387470387932,0.256973264864044
1470,,0.414224389,0.88931818,3,-7.929140759,0,0.057179915,0.013740941,0.004155626,0.168283123,0.398812091,108.3560723,261411.1579,4,rock,0.368377279737092,0.1651976947202874
1471,,0.444247007,0.835481246,8,-7.316289294,0,0.043934203,0.002998578,0.003513355,0.192152904,0.557920817,112.499229,272033.4394,4,rock,0.3711600429401307,0.2478546530952447
1474,,0.448066752,0.671896305,4,-7.311640872,0,0.052839984,0.055006376,8.41e-05,0.107728103,0.591583609,113.3772289,257877.12,4,rock,0.30105439506215137,0.26506894622106797
1477,,0.462017654,0.88835409,2,-5.152446711,0,0.048187298,0.055960324,0.003779101,0.218833233,0.630005946,116.5465562,266560.3248,4,rock,0.41043527258310486,0.2910738691769707
1478,,0.444876202,0.77478358,3,-7.363449733,0,0.056941425,0.0112475,0.000967021,0.100755914,0.44803648,120.4311852,273275.9425,4,rock,0.34468277644236317,0.19932076757984896
1479,,0.439427451,0.692576242,7,-4.868088903,0,0.064020821,0.05491784,0.000605738,0.145868732,0.399885087,134.8038894,232713.5272,4,rock,0.3043370126452192,0.17572048447332322
1481,,0.48517771,0.66465654,3,-6.943446068,0,0.06052756,0.065115979,0.004047256,0.254787124,0.321835926,136.2277683,226942.1991,4,rock,0.3224765380137234,0.15614761757240944
1484,,0.431670498,0.677099426,4,-6.861491633,0,0.043781966,0.040731596,0.00381904,0.269922372,0.657748601,113.9326459,217099.7282,4,rock,0.2922838464169341,0.2839306661524733
1485,,0.470828245,0.681805503,8,-7.511745143,0,0.035253368,0.069995272,0.003211247,0.151631587,0.620854827,123.2907942,211059.5575,4,rock,0.3210132884088322,0.2923159885961886
1486,,0.429602889,0.737931591,4,-5.498406026,0,0.052187834,0.0149388,0.004686814,0.23325495,0.5823862,132.9452969,196278.7772,4,rock,0.3170175433779664,0.2501947940337318
1487,,0.431879264,0.694355842,6,-6.294696539,0,0.039872787,0.05809336,0.003051188,0.271972074,0.327779745,128.7314599,259667.9268,4,rock,0.2998778899970603,0.14156127502470767
1488,,0.47272295,0.665833237,5,-7.373341985,0,0.048880145,0.080968787,0.002046513,0.228947935,0.533166253,134.1395185,198210.1879,4,rock,0.3147546520026891,0.2520399239586063
1489,,0.431362793,0.783286616,5,-7.009867557,0,0.05490124,0.027042881,0.002563781,0.192022946,0.477826574,146.8359297,262171.3911,4,rock,0.3378807023972785,0.2061166055302612
1491,,0.491292017,0.83431403,7,-5.947654192,0,0.044937418,0.063009391,0.004125149,0.251346651,0.473990474,120.5949397,199115.8497,4,rock,0.40989182261009854,0.23286773601024607
1493,,0.478861824,0.840639436,5,-5.024908134,0,0.051221798,0.069962329,0.002904127,0.156460591,0.475483813,105.8178326,205594.2545,4,rock,0.40255013364929126,0.2276910459756549
1496,,0.439676468,0.823001297,3,-7.430454891,0,0.061528957,0.015134769,0.003453968,0.11553144,0.617459187,122.7400169,245224.0935,4,rock,0.361854303424379,0.2714822744743115
1498,,0.42588074,0.732672822,7,-5.74935461,0,0.05286105,0.062063617,0.003041255,0.122713535,0.581973193,124.7118899,253746.0379,4,rock,0.31203124361124823,0.24785117409500282
1502,,0.427551863,0.859286245,2,-5.237647089,0,0.034028238,0.025498308,0.000231388,0.165906332,0.363510202,133.4048461,234125.6448,4,rock,0.3673894349000244,0.15541946408460633
1503,,0.485202401,0.719916848,7,-5.955315283,0,0.062351198,0.019666074,0.000441877,0.22565453,0.522715041,110.35646,224358.8687,4,rock,0.3493053831699521,0.25362259293201345
1505,,0.485492733,0.815096027,6,-5.537098255,0,0.043753831,0.085380926,0.002781632,0.107820435,0.377342501,119.545776,213285.3153,4,rock,0.3957231978056718,0.18319704208754523
1506,,0.497253946,0.833464045,6,-7.698850101,0,0.038171909,0.016502,0.002616991,0.220429818,0.385883548,133.5469529,248035.977,4,rock,0.4144432852253716,0.19188211693948043
1509,,0.474605791,0.873688193,3,-7.263674146,0,0.053820568,0.049711328,0.00260467,0.184456328,0.512210395,133.0498755,201709.1936,4,rock,0.4146574759261257,0.24309801967739744
1511,,0.489755592,0.830911027,2,-6.892430368,0,0.052135712,0.012378122,0.000219956,0.263748709,0.634010772,124.1114082,202101.2063,4,rock,0.406943321927713,0.310510320975237
1512,,0.486037212,0.68500824,6,-7.825766289,0,0.040000782,0.02194701,0.000354537,0.1133987,0.553966492,116.7417773,197111.7686,4,rock,0.3329394951666269,0.26924832931310033
1514,,0.429703106,0.761210784,8,-7.32317317,0,0.049234266,0.043913542,0.00114931,0.251041861,0.57658527,136.1498176,272928.4153,4,rock,0.3270946382054951,0.24776048139284865
1515,,0.480467705,0.817373654,5,-5.358577027,0,0.05186789,0.010873979,0.003690701,0.145840035,0.501787795,147.9067323,238247.3479,4,rock,0.3927216436648441,0.2410928302606605
1516,,0.463813804,0.699087423,2,-5.004112688,0,0.048211193,0.040988269,0.001968925,0.139480265,0.415113825,146.3338679,257736.6847,4,rock,0.3242463969901871,0.1925355222662403
1518,,0.460481649,0.745145618,2,-5.289123378,0,0.051775011,0.083183907,0.00012671,0.178308407,0.658832167,122.5530601,234245.5784,4,rock,0.3431258829217641,0.3033801226744034
1521,,0.443345328,0.663330457,6,-6.918090163,0,0.035172888,0.075478611,0.001134437,0.211758092,0.585130959,121.5605926,264057.868,4,rock,0.2940844590310549,0.25941507694080956
1524,,0.413221575,0.773344049,7,-5.135426493,0,0.052732396,0.073741297,0.001689959,0.198191436,0.631407445,114.0174557,202681.3842,4,rock,0.31956244594465716,0.2609111788896259
1525,,0.452988175,0.724530819,5,-6.4543788,0,0.053980804,0.035176454,0.003977241,0.200951839,0.483397076,131.1699248,209980.0393,4,rock,0.32820389343006534,0.2189731592575763
1528,,0.421557964,0.870240679,6,-5.686270888,0,0.03667804,0.001366714,0.003840413,0.185486119,0.513980144,111.6434582,259243.0326,4,rock,0.3668568888292176,0.21667242304106682
1529,,0.460017217,0.896120474,3,-6.454925476,0,0.036849482,0.028338622,0.004420636,0.175229878,0.625695048,108.5009838,214005.5617,4,rock,0.4122308465462008,0.2878304946716414
1531,,0.436206337,0.747434348,2,-4.540937647,0,0.036696796,0.054770987,0.000307147,0.10971522,0.398015012,127.2694569,232436.3445,4,rock,0.32603559908906327,0.17361667045553106
1534,,0.412679981,0.900758395,6,-7.455852006,0,0.051839064,0.050947598,0.003131718,0.100988128,0.331379998,140.6941441,261679.8666,4,rock,0.3717249573341905,0.13675389127842003
1535,,0.441858104,0.755103411,2,-5.766966692,0,0.035625381,0.017086239,0.004433373,0.14849269,0.462324337,136.8353486,259611.5837,4,rock,0.3336485615083927,0.20428175497987702
1536,,0.47138022,0.659803793,6,-7.065074821,0,0.058888505,0.053661551,0.000616408,0.248665652,0.367619872,130.8221926,202653.4399,4,rock,0.3110184571011745,0.17328873613973186
1537,,0.495881126,0.834506373,8,-7.246463467,0,0.042615581,0.011174464,0.004394649,0.098764993,0.512332651,121.1068367,205995.345,4,rock,0.413815959897416,0.25405609186444505
1539,,0.455833078,0.711243558,2,-4.743855232,0,0.060081444,0.041797198,0.000676607,0.18838464,0.53846927,109.2439806,250682.1462,4,rock,0.3242083402508116,0.24545210475251306
1541,,0.455926724,0.70670421,6,-6.291638575,0,0.044843272,0.052763835,0.001553885,0.152612872,0.521666569,144.963163,196098.3124,4,rock,0.32220533530230805,0.23784172982448995
1542,,0.44003956,0.872090511,5,-5.382106899,0,0.0347793,0.046609752,0.002694556,0.139876018,0.442441577,107.3232927,247109.5774,4,rock,0.38375432474061516,0.1946917968687861
1544,,0.496299858,0.787387522,8,-5.396274442,0,0.046614886,0.006916882,0.004557459,0.269824306,0.655678669,122.5282375,262610.9005,4,rock,0.39078031535957186,0.325413230318329
1545,,0.473552184,0.828704556,5,-7.03246721,0,0.055635609,0.001332327,0.002622318,0.181271575,0.541276695,129.0286134,222432.2985,4,rock,0.39243485238455034,0.25632276106555185
1546,,0.464421089,0.729209015,4,-5.742317756,0,0.038968184,0.048969933,0.001673201,0.186065415,0.559608702,129.8511482,200836.9102,4,rock,0.33866004485491735,0.2598940827967165
1547,,0.479170793,0.869737289,3,-7.017903275,0,0.034714511,0.05244031,0.003424851,0.107663776,0.586267857,109.2050586,259190.5619,4,rock,0.4167527064718002,0.28092243394910055
1549,,0.427973543,0.691868471,6,-4.942973695,0,0.035601394,0.032464989,0.002712696,0.15369485,0.67627613,109.8472566,240607.5513,4,rock,0.29610140082386277,0.2894282914024286
1552,,0.479416739,0.839610926,6,-7.908389624,0,0.055591277,0.079375591,0.004823021,0.230868046,0.580140041,147.6146443,240786.5613,4,rock,0.4025235321716903,0.2781288466195463
1553,,0.440251978,0.884496325,2,-6.612891732,0,0.053785161,0.023083186,0.000908426,0.135824842,0.649884581,140.8300133,198663.1061,4,rock,0.3894012566149808,0.2861129722569512
1556,,0.467091749,0.857821548,2,-5.188361672,0,0.047093629,0.066754457,0.002814978,0.243171665,0.621298717,105.6164758,249439.6202,4,rock,0.40068136718520747,0.290203504374986
1557,,0.486677082,0.819159867,7,-7.785713975,0,0.050515233,0.077560434,0.003683564,0.223493819,0.407034796,145.8801176,269213.183,4,rock,0.3986663337630681,0.19809450678974524
1559,,0.419951126,0.834794012,8,-7.845850473,0,0.034912386,0.047335342,0.002073433,0.209710928,0.633863225,130.0353108,217520.2146,4,rock,0.35057268531745756,0.26619157506874136
1563,,0.427931501,0.722277001,3,-6.30715291,0,0.035857731,0.074551991,0.001756151,0.18288213,0.450087548,142.0506475,228619.1985,4,rock,0.3090850811757085,0.19260663999704955
1568,,0.438056142,0.74929239,4,-6.093509033,0,0.038931793,0.013342049,0.003785343,0.117572995,0.528517285,120.9200929,266000.7081,4,rock,0.3282321335933594,0.23152024284741443
1572,,0.430321334,0.685463654,7,-4.572578911,0,0.04278445,0.046251535,0.003799322,0.231438561,0.483262862,128.5195474,206034.0922,4,rock,0.2949696339977944,0.2079583194484979
1574,,0.418181386,0.682364727,6,-6.707165806,0,0.051442442,0.054591015,0.002215562,0.270583088,0.344026402,131.9490577,202391.081,4,rock,0.2853522272943716,0.14386543760895318
1575,,0.46431483,0.903581585,2,-6.506745895,0,0.063333788,0.011408014,0.001899159,0.203556887,0.398285805,127.8567076,263089.5168,4,rock,0.41954633003040553,0.18493000583998814
1577,,0.471380123,0.852187859,3,-6.259265589,0,0.052326089,0.028880904,0.001023984,0.269492056,0.321487113,129.8116531,236251.5142,4,rock,0.40170441779452665,0.1515426348688549
1578,,0.426738233,0.816186145,6,-6.520785743,0,0.062037933,0.055589552,7.34e-05,0.179348447,0.547466843,119.0102324,271155.0843,4,rock,0.3482978333163818,0.23362503320790845
1579,,0.437900023,0.719423775,8,-6.328706411,0,0.035086612,0.074282607,0.001716279,0.106049132,0.52878276,143.3628311,211208.0039,4,rock,0.31503568761924683,0.2315539827660035
1580,,0.44639465,0.799280694,6,-5.715712306,0,0.035565715,0.050899126,0.003700708,0.189625173,0.509479337,127.1372259,270884.2937,4,rock,0.3567946256498871,0.22742885032234705
1582,,0.456419159,0.69109921,7,-7.403917435,0,0.047504485,0.069633287,0.000115291,0.201900005,0.438487649,108.893245,267611.7103,4,rock,0.3154309202137644,0.2001341639884672
1585,,0.439745386,0.673151157,4,-7.622899185,0,0.061035395,0.018686,0.002907484,0.109966674,0.483395185,121.2424929,210434.2244,4,rock,0.29601511537131164,0.2125708022183664
1586,,0.433215818,0.719678363,3,-5.100382071,0,0.06151931,0.036899465,0.002978683,0.100128063,0.446610856,141.2913788,229037.1104,4,rock,0.31177605072394593,0.1934788873097202
1587,,0.447622231,0.792055672,2,-7.376995071,0,0.061157476,0.027804839,0.002721197,0.117759577,0.419572241,120.7620825,251047.3448,4,rock,0.3545417269768442,0.18780986258208968
1593,,0.497039495,0.690661215,8,-6.1649022,0,0.052294662,0.020842062,0.001522707,0.22992781,0.652831263,107.638614,225118.9421,4,rock,0.3432859015196864,0.32448292128173223
1594,,0.499682279,0.812824432,2,-6.460168827,0,0.039666766,0.067024525,0.003570412,0.25307935,0.656189693,119.0541853,274130.4136,4,rock,0.4061539646086405,0.32788636125455034
1595,,0.4803752,0.823331289,8,-6.708553384,0,0.06197233,0.073562886,0.00271427,0.238466799,0.358903283,134.4005715,272819.274,4,rock,0.3955079326196328,0.1724082363517816
1596,,0.468598254,0.731747785,4,-4.975923808,0,0.04069433,0.022134211,0.004579443,0.263550674,0.499568332,143.8940504,223122.2422,4,rock,0.3428957344193674,0.23409684812889234
1599,,0.426500717,0.700906279,8,-7.493930756,0,0.045231122,0.063750602,0.003780442,0.147314208,0.576337746,119.0116253,264453.107,4,rock,0.298937030543302,0.24580846190316386
1602,,0.454908456,0.901586368,6,-6.690408588,0,0.049997635,0.02984369,0.003255065,0.198029732,0.389680552,127.6045613,231282.0416,4,rock,0.4101392626175278,0.17726897824354773
1605,,0.439511987,0.724739545,5,-7.404477792,0,0.05537712,0.072740005,0.004620273,0.26863052,0.330329901,126.7035732,215770.2217,4,rock,0.3185317174804259,0.14518395115402327
1607,,0.424431991,0.790158744,5,-4.711314092,0,0.057802617,0.015395343,0.003562939,0.108512415,0.577400403,144.9155127,226292.5378,4,rock,0.3353686489219793,0.24506720264949236
1610,,0.476596786,0.734349407,6,-6.485761703,0,0.048239009,0.034480769,0.000638645,0.198973716,0.327864755,135.8447683,212068.983,4,rock,0.3499885671772059,0.15625928847567744
1612,,0.414205171,0.87601511,5,-7.879383987,0,0.050397775,0.048649049,0.002984347,0.121794795,0.323935079,134.2873129,243022.873,4,rock,0.3628499884361338,0.1341755847900935
1613,,0.438705632,0.791171368,7,-6.739479442,0,0.034953219,0.033622618,0.000422634,0.113239305,0.67236699,105.0777864,271119.3085,4,rock,0.34709133501874456,0.29497118528388766
1614,,0.419650843,0.856428106,6,-7.803716963,0,0.042031951,0.054365311,0.003382962,0.098763803,0.401017331,113.4536229,256344.2751,4,rock,0.3594007766517933,0.16828726101176003
1618,,0.416765222,0.686379446,2,-5.471649326,0,0.048042853,0.007594984,0.00059011,0.2246553,0.39366405,130.905728,237730.2136,4,rock,0.286059082188427,0.16406548519166908
1620,,0.449252318,0.69446087,6,-5.691742621,0,0.041249732,0.069549698,0.002247431,0.247207336,0.51878906,142.945415,269763.7171,4,rock,0.31198815560779664,0.23306718775804108
1621,,0.440410481,0.787999459,6,-5.236452189,0,0.049128495,0.013262309,0.001374744,0.165936037,0.321223513,130.7389718,208865.7548,4,rock,0.3470432207659298,0.14147020186883977
1622,,0.470753513,0.764704346,6,-7.188735683,0,0.053380947,0.042942316,0.00473351,0.140606967,0.487448072,140.6908647,231797.7338,4,rock,0.3599872572858675,0.22946789229907694
1624,,0.447890486,0.877953117,8,-7.606390955,0,0.056491077,0.035637119,0.002800768,0.248453698,0.557382982,117.1565076,267279.2848,4,rock,0.39322684825834486,0.24964653469610926
1625,,0.461124167,0.755055389,7,-6.305365609,0,0.058736875,0.037597564,0.002569589,0.191069831,0.563622068,104.6354854,240688.368,4,rock,0.348174287291486,0.25989975660931736
1628,,0.484283336,0.856515556,6,-5.835041945,0,0.048424307,0.071788393,0.002983603,0.251288436,0.416112449,130.2822199,197629.1818,4,rock,0.4147962107955748,0.20151632495284988
1629,,0.484434874,0.729021829,2,-7.418946237,0,0.050797138,0.016641512,0.002397407,0.248719067,0.393621056,106.2650821,230105.7083,4,rock,0.35316359787486457,0.19068376666710696
1630,,0.448069368,0.77309609,8,-4.733463311,0,0.054096437,0.016118156,0.004037366,0.268874213,0.434936139,141.4337009,256175.5827,4,rock,0.3464006764495711,0.19488156092209016
1631,,0.480265403,0.871702026,2,-6.607166526,0,0.053920649,0.053287399,0.002960872,0.169784603,0.607677049,134.9888713,240386.1529,4,rock,0.41864832481280645,0.29184626283183573
1632,,0.445797517,0.773712728,7,-7.845008639,0,0.046837483,0.01931684,0.001432669,0.116944132,0.370734723,131.4044505,226356.615,4,rock,0.3449192130136964,0.16527261897908277
1636,,0.445702516,0.873088616,5,-6.934677881,0,0.040002531,0.009610037,0.000143724,0.225324473,0.506165602,145.8202588,237979.0132,4,rock,0.3891377928421578,0.22559928232405466
1638,,0.455461699,0.690162578,6,-4.795268176,0,0.052252622,0.033604479,0.0041427,0.215367587,0.653933652,132.8942384,248050.8276,4,rock,0.31434262036210003,0.29784173217319476
1639,,0.495538484,0.852521169,6,-4.763642002,0,0.047593915,0.04115549,0.002584756,0.146851682,0.474680578,119.4380874,220712.2702,4,rock,0.4224570476641678,0.23522249400636377
1640,,0.424669536,0.742874931,2,-5.313562891,0,0.044070587,0.065236389,0.001101356,0.157021726,0.348046186,110.7440925,203186.7381,4,rock,0.31547635225380205,0.14780461231518968
1641,,0.445156496,0.878120026,6,-7.096288759,0,0.056848971,0.029694415,0.001042621,0.266098445,0.396567855,126.7008618,247095.9228,4,rock,0.3909008338415889,0.1765347567580361
1642,,0.480226594,0.699364906,6,-7.655069724,0,0.041453265,0.059383693,0.004479211,0.105393024,0.472604793,107.9014922,236135.4951,4,rock,0.33585362677151015,0.22695739005046506
1644,,0.483443719,0.783366055,7,-6.78526229,0,0.057895155,0.027550956,0.004602143,0.152541604,0.507497815,120.5438296,252401.675,4,rock,0.37871339896755857,0.245346631067974
1646,,0.494366417,0.878373345,6,-4.603095372,0,0.044421403,0.04206753,0.004268198,0.217952845,0.328328851,114.2213752,227450.0787,4,rock,0.4342382833559549,0.16231475766659686
1648,,0.482858755,0.74876701,8,-5.72081523,0,0.035553818,0.033483598,0.002387703,0.261254669,0.412540995,125.8694099,263972.7126,4,rock,0.3615487062336725,0.19919903123216123
1649,,0.413045974,0.669030506,8,-7.076447844,0,0.06341643,0.004650461,0.003836323,0.235019532,0.350546608,135.9687183,201694.4778,4,rock,0.27634035698648285,0.14479186513375616
1650,,0.427453668,0.69615275,4,-7.919398081,0,0.044296338,0.055395516,0.001070074,0.252050949,0.581434366,139.6110542,255615.7573,4,rock,0.297573046475787,0.2485362524479545
1651,,0.470078519,0.820992472,7,-4.892944627,0,0.054031414,0.003940083,0.003092945,0.170979475,0.6363195,139.106392,208553.9665,4,rock,0.38593092534790896,0.2991201281708205
1654,,0.425187141,0.704587553,5,-6.210821863,0,0.062697629,0.063498157,0.004940904,0.144381581,0.337074206,137.4451016,239137.8916,4,rock,0.29958156724425594,0.14331961795398504
1660,,0.465663582,0.802572008,6,-7.749637504,0,0.050668001,0.05198438,0.002353349,0.106548659,0.462811774,141.3803356,274375.3293,4,rock,0.37372855605821265,0.21551458847261448
1661,,0.414001568,0.832221388,5,-5.722829564,0,0.049463206,0.064352601,0.002166878,0.241569141,0.451895632,110.7770307,244728.5785,4,rock,0.34454095955513636,0.18708550022035098
1663,,0.446325052,0.869945554,8,-5.613834256,0,0.06047386,0.001245409,0.004980575,0.097004089,0.339630813,137.0878102,215638.2852,4,rock,0.3882784946262188,0.15158574027302726
1664,,0.452308389,0.844803175,2,-7.526577411,0,0.043715631,0.043675162,0.003495438,0.153574111,0.674304108,136.6598176,229366.2187,4,rock,0.38211156310633504,0.304993404785562
1666,,0.411323876,0.821392105,2,-5.065819474,0,0.036001272,0.017682298,0.000742632,0.111257735,0.427541438,109.6733907,205435.0994,4,rock,0.33785818434439896,0.17585800142877367
1668,,0.448833791,0.690868611,4,-6.633523027,0,0.061551868,0.043146805,0.001958115,0.266685488,0.597628176,110.0963815,258192.661,4,rock,0.3100851777580343,0.26823571984249517
1670,,0.480695566,0.755613041,6,-7.916427778,0,0.046023349,0.057701691,0.002347783,0.101368372,0.346941165,122.3456742,209116.369,4,rock,0.3632198384204762,0.1667730796783744
1671,,0.478355719,0.880286772,5,-7.734686005,0,0.04398915,0.054524234,0.001732077,0.10477348,0.655249245,146.7693847,212615.94,4,rock,0.4210902117462491,0.3134422237161822
1673,,0.475429342,0.688589333,7,-7.45496604,0,0.0355638,0.021370857,0.001764542,0.193702151,0.482641488,146.1329702,255788.0029,4,rock,0.3273755734964089,0.2294619250617409
1674,,0.429259556,0.761591929,6,-6.037192246,0,0.06404164,0.027820096,0.000489427,0.109439749,0.537776541,120.4911013,272424.4549,4,rock,0.3269206132957235,0.2308457192168758
1675,,0.465336445,0.707139969,2,-6.280308056,0,0.061967492,0.085500837,0.001603529,0.241869222,0.48516159,123.0130407,265534.9645,4,rock,0.3290579992918702,0.22576336954114753
1676,,0.446007853,0.875155975,7,-5.919988363,0,0.061067082,0.025047967,0.002698907,0.124802778,0.549832807,141.3595067,205807.5003,4,rock,0.39032643744987167,0.2452297497590334
1677,,0.472515725,0.661226272,7,-4.68968886,0,0.061883371,0.03635005,0.002546922,0.123712203,0.332144537,112.1541438,253361.8492,4,rock,0.31243981130312715,0.15694351670534434
1679,,0.48531646,0.771441304,3,-4.624089775,0,0.034719045,0.016261595,0.001375266,0.160629024,0.489351532,113.4113937,253274.3357,4,rock,0.37439316275506385,0.2374903532058167
1680,,0.461742543,0.900029527,8,-6.041022814,0,0.042520821,0.03259521,0.000718909,0.141417344,0.369916298,112.1592292,257388.3986,4,rock,0.41558192257206716,0.1708060921356658
1681,,0.41931562,0.691664947,4,-5.091951462,0,0.051618305,0.050192568,0.002195448,0.268128472,0.654995428,112.5143717,233045.3664,4,rock,0.29002591608357214,0.27464981398898536
1683,,0.46510023,0.755069281,6,-6.695609099,0,0.048416438,0.033115389,0.00145805,0.15926027,0.627907284,117.6945481,220984.733,4,rock,0.35118289625903465,0.2920398222070753
1685,,0.420229989,0.888369555,5,-5.504884269,0,0.040164113,0.0067645,0.00377042,0.115490125,0.476174206,143.0226508,239627.5476,4,rock,0.37331952832558496,0.20010268134946374
1687,,0.44893712,0.74139705,4,-5.959957506,0,0.050057507,0.064339007,0.005001206,0.159448024,0.56289551,108.1989068,208137.0984,4,rock,0.332840656403496,0.2527046891203312
1688,,0.416761443,0.662077233,2,-4.884945463,0,0.038458873,0.085981278,0.004207751,0.270314698,0.487820174,107.4588252,206501.6267,4,rock,0.2759282630025272,0.20330463964075107
1691,,0.492301657,0.683486805,3,-7.824038151,0,0.040426595,0.003272938,0.002965367,0.251785341,0.588899432,106.0791336,213284.348,4,rock,0.3364816866391359,0.2899161661799588
1692,,0.429366387,0.813325824,7,-7.274273325,0,0.0631558,0.005485428,0.00324463,0.111694035,0.446916068,121.1802928,254412.5742,4,rock,0.34921477050467786,0.19189073740940632
1693,,0.457515443,0.850186563,4,-7.725091617,0,0.062422099,0.035258865,0.004619673,0.121311596,0.629112222,117.4401103,209596.7451,4,rock,0.3889734820035924,0.2878285569450444
1698,,0.450409242,0.733799572,8,-7.925033465,0,0.044805943,0.034144898,0.004903534,0.243751673,0.538241068,113.1666195,210543.4998,4,rock,0.33051010900444444,0.24242875145115048
1699,,0.499013082,0.756645596,6,-4.716595086,0,0.041429788,0.075161444,0.003812523,0.192371491,0.346639824,123.2477226,213543.5653,4,rock,0.3775760508416869,0.17297780691817755
1700,,0.4658793,0.673038562,6,-7.624310982,0,0.060384472,0.043887793,0.004227239,0.101529371,0.483591602,124.7981257,235664.2107,4,rock,0.3135547341375666,0.2252953170256386
1701,,0.414008533,0.890278151,4,-5.416194254,0,0.055588624,0.07914029,0.003930888,0.198982008,0.323362837,113.2187288,228709.828,4,rock,0.3685827512574625,0.13387497377308813
1705,,0.451535183,0.858345085,8,-6.767310953,0,0.05868337,0.034984894,0.004994053,0.116309879,0.345476957,106.7895622,238256.9214,4,rock,0.38757300503262554,0.1559950010012781
1706,,0.439068416,0.884029256,2,-7.39321214,0,0.043701476,0.026521364,0.002986754,0.131793711,0.433840182,112.5466978,250305.7305,4,rock,0.3881493251295785,0.19048552150789172
1707,,0.421910957,0.776795071,8,-6.954176305,0,0.058363842,0.085205299,0.003937125,0.220072799,0.418566796,128.2972586,244737.4112,4,rock,0.3277383517984929,0.17659791746878378
1708,,0.438050502,0.734162331,6,-6.865030913,0,0.044396695,0.037670776,0.000665694,0.249458234,0.535837744,128.2477161,220576.1033,4,rock,0.32160017764404014,0.23472399274974748
1709,,0.412104426,0.720692894,7,-4.916490683,0,0.046688522,0.070131225,0.00471865,0.245751703,0.543214268,119.0864796,197891.9909,4,rock,0.2970007314041489,0.22386100410915016
1711,,0.471018726,0.881132671,3,-4.97632092,0,0.035063467,0.014917449,0.001337397,0.131253014,0.505061289,118.3294268,273794.8202,4,rock,0.4150299881313972,0.23789332489669782
1714,,0.451846858,0.662726407,7,-7.651939901,0,0.033648022,0.023779543,0.000689827,0.128176288,0.670982092,112.6271066,219408.0555,4,rock,0.2994508447165792,0.30318115004446694
1716,,0.414605611,0.745798492,5,-6.428769467,0,0.033640274,0.042147935,0.00051364,0.09601769,0.468401561,146.5687706,264057.932,4,rock,0.3092122394585386,0.19420191539175877
1717,,0.474612864,0.834184089,4,-5.207643017,0,0.051914957,0.082260745,0.003648049,0.236238147,0.570319169,121.2915616,235847.6243,4,rock,0.3959144995835209,0.27068081419319
1718,,0.470045193,0.899400278,5,-4.925056685,0,0.034476617,0.054659636,0.003059847,0.168156541,0.522539111,140.0729329,268368.7428,4,rock,0.42275877725676364,0.24561699728004338
1720,,0.43264349,0.817766145,8,-4.683561282,0,0.043884145,0.02917749,0.00409348,0.263881132,0.359341337,133.0695368,274931.1584,4,rock,0.3538011989766461,0.15546669014094613
1722,,0.427745265,0.794868582,8,-5.25177439,0,0.044117397,0.035833015,0.003882312,0.132649264,0.584913856,131.2203707,262084.1742,4,rock,0.3400012722477642,0.25019413233689186
1723,,0.451975773,0.792154415,5,-7.495845763,0,0.058449086,0.043338584,0.003298834,0.202762662,0.39611102,134.79629,233106.9045,4,rock,0.35803460405498777,0.17903258445831846
1726,,0.423034075,0.686872839,2,-7.183685328,0,0.047650313,0.025775403,0.000553473,0.256415903,0.657896723,139.9635498,263686.0501,4,rock,0.29057061608898893,0.2783127316598362
1728,,0.493532279,0.798795566,2,-7.295785224,0,0.044434052,0.083768307,0.000278336,0.272274764,0.539908941,117.5730961,266291.9091,4,rock,0.39423139614307495,0.26646249010420653
1729,,0.413497454,0.886655073,3,-6.39267337,0,0.062344489,0.061752333,0.004237339,0.272147146,0.507497296,119.6705744,260976.7949,4,rock,0.36662961526168414,0.2098488398078844
1731,,0.47960822,0.673083748,5,-4.855156264,0,0.0522886,0.074190499,0.001846687,0.198147601,0.506490436,123.4207314,241734.9435,4,rock,0.32281649828920855,0.2429169764569839
1735,,0.49710946,0.756399431,2,-7.419056191,0,0.048146026,0.011114138,0.00294294,0.110419545,0.626312613,131.9375648,263723.7964,4,rock,0.37601331268871724,0.311345924839619
1737,,0.416749367,0.82180252,2,-6.948491731,0,0.061496187,0.068050529,0.004622614,0.198040097,0.464320369,120.2650661,211619.0954,4,rock,0.3424856800090048,0.19350521986595642
1739,,0.45387062,0.779015479,3,-6.773960734,0,0.043010338,0.044730048,0.002160669,0.116666932,0.556222014,129.1037084,265921.1507,4,rock,0.35357223844332697,0.2524528303518287
